Destination Port,Flow Duration,Total Fwd Packets,Total Backward Packets,Total Length of Fwd Packets,Total Length of Bwd Packets,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Min Packet Length,Max Packet Length,Packet Length Mean,Packet Length Std,Packet Length Variance,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,CWE Flag Count,ECE Flag Count,Down/Up Ratio,Average Packet Size,Avg Fwd Segment Size,Avg Bwd Segment Size,Fwd Header Length.1,Fwd Avg Bytes/Bulk,Fwd Avg Packets/Bulk,Fwd Avg Bulk Rate,Bwd Avg Bytes/Bulk,Bwd Avg Packets/Bulk,Bwd Avg Bulk Rate,Subflow Fwd Packets,Subflow Fwd Bytes,Subflow Bwd Packets,Subflow Bwd Bytes,Init_Win_bytes_forward,Init_Win_bytes_backward,act_data_pkt_fwd,min_seg_size_forward,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
36206,47918,175,44,47964.70155549206,55990.94114860557,735.4776043571949,9.398094875020357,706.9882181409732,367.41212629463604,473.92453996789584,483.7439770664606,746.6767216246808,238.79507398823552,885135.3526078132,365569.17055338656,526671.6441998795,156292.7589179619,344975.33583239623,6750.643761592734,296900.64505156066,358651.19954253355,418864.1194553314,572492.8310087378,330490.84373784787,712072.4379004305,38377.81701372556,243986.28612973526,52534.052973293496,941300.4916122032,1,1,1,0,594,1074,846006.5458287541,728889.7477419529,916.7476107454804,1302.0331168209452,1223.9844509110446,284.1900711084972,315.307220125065,1,1,1,1,1,0,0,1,5.89165867557599,81.29391907635642,695.5977891374616,834.9483503844255,1291,757041.9190689943,192034.1338341388,677975.911787415,205147.38689571776,375442.0858249394,555648.3932005399,125,758711.1414542163,530,64372.34763179989,27130.994019029466,56523.60511333399,553,349,670717.9292645457,238698.87173095028,619075.4305777166,466571.3564703926,999714.100387811,834655.3793335399,775271.1892246353,622062.1307016821,MALICIOUS
28054,63413,104,475,37469.35551385346,228.97579006054428,428.4862742127125,1436.3033217944442,696.3043143334814,43.863724665840046,986.8418602946876,1234.4315317241783,1067.010533484065,490.78787882265124,885829.9779925271,771709.9903123528,227504.22973051664,71785.53562616985,798302.2698054765,654050.0719523552,712331.6981779775,595587.9786125332,245875.9194080442,246874.17684631175,348053.4089518404,862696.0622027245,13595.088633604035,326213.45679461287,930198.6188330093,711731.4080042624,1,0,1,1,171,86,55913.995296718924,319035.0768638779,1020.5593333204583,887.5120646109709,1098.1815334681505,435.696541736121,487.59266371839954,1,1,0,0,1,0,1,1,6.329910452853636,831.4477357312137,843.7365095390029,637.4461367363065,1157,771425.0986504792,503044.9537461692,676724.2329257429,23266.205141406426,317711.89049622393,781662.7255479533,436,194277.96582605617,541,389012.0303543432,56466.2911375558,42804.123800481604,345,303,509933.2049834289,261378.5037011125,979842.2428985867,728909.7080396252,551112.0515008532,555085.8148042057,294993.15040958265,152739.28496062782,BENIGN
12545,55754,879,296,47638.35645686274,46010.042924463014,1481.2015168918617,303.27811403916377,541.6218713648126,420.8988324159298,371.9153364395525,442.1511794913325,812.2132634155269,400.7934106733343,383706.68572158983,90873.76629487709,167143.45487905046,638010.8848638478,262043.017177922,493842.0769349129,510248.6777804055,303312.4188012042,754786.1819994742,85707.69966629088,175705.70796397777,132425.63446540234,173952.32977646447,591424.6396931155,752484.7453038645,905108.1698795359,1,1,1,0,941,370,987093.8894474985,892997.8967753001,256.90979187921465,885.3735427210138,1190.371438243638,59.1069704542902,101.43244356933567,0,0,1,1,1,0,0,0,9.233818273877683,952.6575770905687,259.2793560883491,487.08830264655313,389,764375.8290072272,457889.40478295746,583372.2726363648,655727.9620868886,62185.899538613085,532425.6958948926,552,531176.8779437614,128,666090.9645018893,3406.246108905046,24943.3212791637,480,852,445187.30810809706,742716.3317980535,19484.31338285894,423920.35251699766,500462.99924426584,494433.9509754927,889419.7100838571,343914.8936763213,BENIGN
38642,61832,397,624,2078.4566902385013,27209.892732280226,1094.4039862845336,1461.9329559217067,526.0661021337713,452.7258633299588,456.9960900823167,800.8346307517102,201.39382829124457,201.16002645316794,230099.2013090962,773866.066133259,430117.92312061094,372345.06277329195,195081.77483926737,879818.6995592403,572167.0813365924,784612.2208701619,615253.6266931308,608502.3949440107,62952.27932682168,358559.94405993464,86915.44500122039,604611.3937016727,230415.4649753275,557165.2608423145,1,0,1,0,268,1382,232225.84038382123,783287.171210366,1245.4354905248579,628.1525508389993,589.9876052310666,8.328472353336114,320.92996869285275,1,1,0,1,0,1,1,0,3.329397784902909,119.8690926819379,325.7003544613026,310.6098116113753,173,431483.96238534525,29527.099050273286,343443.6891744137,726361.8338533923,751766.8721876526,661099.4322992874,209,8937.912150466465,682,461813.3150230227,29725.51706520133,52315.92273125817,938,777,489217.6759013305,554391.8418462302,679233.4592447621,27855.606214098883,610698.5295790052,295141.6380316475,385040.67156857677,883034.0719500247,BENIGN
4705,16822,154,892,49463.89481890431,43939.04672471717,948.3266784715547,1415.0972194232604,1210.801887477483,342.62818947054495,741.0144876320251,467.70523296829816,417.361643479757,400.5991241920098,456895.1046948253,548234.421575203,871090.0347654753,94583.90872496924,147061.44220332417,610977.467381038,593736.1989677923,779317.6885047342,313426.1600120759,295830.93388785206,354361.3953267475,80494.36959232681,534539.0476796532,577449.0114069128,805416.1191376583,391323.8028764324,1,1,0,0,1336,36,427395.8633242871,587077.7283531474,1009.5439817232505,678.6789306632941,20.41123083264479,242.85268102043221,185.89277840676743,0,0,1,1,0,0,0,1,9.088676581337857,1421.5631573896808,1281.132842290023,1485.2437536629345,1231,204515.88585206104,275886.7893267363,916146.8403400856,348522.49439592886,650192.4630339228,461642.67371060676,105,869919.6710226885,976,670460.7550702498,6872.227433853033,46826.3009434592,649,690,183784.766190915,149911.47428273753,960767.8151115924,599682.2704786236,794861.631214369,948777.10945604,849701.9940453055,530015.6844704032,BENIGN
23436,62046,475,600,61518.23331365051,31807.632331811805,1252.4724420208483,728.9491158700416,844.1480739174027,197.58381110007377,405.58448835681355,858.9431164154184,86.83557605847476,167.38210343618977,115004.41479423207,717148.8557326383,951089.6681638603,628144.1607248746,323274.58696577436,309341.50089092547,209700.66585426815,442875.26545315934,932886.4012306731,650197.4665730182,815357.7694720028,337253.1937708244,310882.9542816631,997330.8210879861,447319.3996492986,67731.73312359871,1,1,1,0,596,84,573837.1933417376,122999.28751545497,84.54361835011814,1219.6664082126454,335.6027129217466,30.53124394964224,325.31699996158477,0,1,1,1,1,1,1,1,0.06683393819310934,1102.5971917638071,1276.3788593739216,1191.8793191640816,42,889114.1300668115,939033.474553843,799169.4817494609,16018.04510485938,618080.5612203522,979105.9327250947,301,957299.7691730555,702,475743.01755315316,7005.438611815253,9259.132609746328,534,744,459916.02644445904,467978.78191859,533871.8974538589,532952.3670461273,232539.1335959347,514350.8666858727,621501.9847310841,692054.06089066,BENIGN
34619,38451,30,731,3730.024474924043,1927.8698421970687,522.5118711854165,1026.7801203558295,820.1408302961196,104.97655133724804,845.62677896498,1485.5661756809047,144.76546907521865,0.5021371793562102,367113.1784539905,281875.65257968294,382805.0182507748,983954.02376069,921395.8660709604,921285.0958017802,809895.957544989,698987.2864071191,8800.683417372502,924736.0711026969,375739.2596171634,453290.13086231716,129104.28211990454,180924.9202341091,969581.9694981816,2848.1664959031373,0,0,0,1,1482,680,236718.54913936052,962994.9223775469,419.3335928650726,1170.9437260418517,534.3887366075537,10.89068964261941,154.4099816047227,0,1,0,1,1,1,1,0,9.090176890455323,374.085211946962,130.94141735076343,270.03868347220407,13,709860.6663596801,722099.908130544,397066.7135583945,350425.3154323126,760992.1001122139,200103.6919124771,635,409837.239936498,935,119479.0838459544,32500.267842108187,31513.23724909435,654,173,986024.9837616344,519706.2338308667,563447.0688156034,460213.28665997554,359248.35031837143,959909.1169233577,895905.7697758616,715980.8208030608,BENIGN
58725,67589,21,576,23812.54391613711,10748.273262897465,469.1805541331122,1123.4737060974212,293.5339434330032,254.30878123733734,247.9230708558071,389.8102772385504,777.7460593230943,438.44603146340484,354924.36570692,779984.9590225541,991963.4097645385,402188.7084022101,614219.0054349223,492775.9945150029,789202.910169056,2114.436975347189,827872.0479159694,266588.3983845951,730433.380261294,368634.19815647847,59895.93396671833,990813.4032709172,687996.5831163999,829696.1412753678,0,0,0,1,424,391,489386.0133937767,751876.0976612587,934.5567437713028,151.40825597421076,82.55010366354398,161.27293333661257,153.0367188682617,0,1,1,1,0,0,1,0,2.6810364392951556,325.02414411069674,718.2782017900291,1372.8353315472157,1026,4157.76723335548,742082.5800807585,176040.6000000384,255844.6433797793,209834.26289897878,90774.1662507745,713,349212.4014268463,638,421375.86756805336,47612.841527012155,1149.700564641931,977,421,270956.222824724,194369.1591408695,556075.8305425077,913284.0846664719,652035.9827975037,722147.0583125876,617051.2742469371,704044.505610407,BENIGN
53014,27240,425,417,24251.63077892992,31059.78682170368,789.2739452444761,259.3164751186426,259.36563757644865,257.5333449935358,747.0569039009195,486.7454374063581,1116.2855722674456,369.0397280165521,826276.1351805696,153542.14670631528,586018.0388521247,896334.0954132706,759486.8047949086,802815.4655849175,428928.8144770409,472502.97438236134,320465.2965045213,158715.6003260547,442096.5269439321,651824.2894122886,628111.3692396526,533839.0642648558,801059.355441699,659520.9628362963,1,0,0,1,341,1269,797611.6180782339,981289.4176708136,1041.9340027734238,1444.6061127372914,48.44584846997524,307.11767045586885,73.3161557791051,0,0,0,0,1,1,1,1,4.2016832239267865,871.12987925,785.671256441091,1040.3062100254406,500,836365.1065272318,966620.1688502264,449436.8286254099,582146.8649680049,695687.259773926,163088.43640369087,570,95638.20763368758,804,261709.65471872687,33123.844184800604,55063.155523253175,153,130,444512.28910348896,141891.66837599155,160106.57049859312,499360.94466448866,139642.89861123834,666164.6002107312,315868.11982508225,325065.63503478526,MALICIOUS
26983,77401,846,289,60270.88789253845,17603.568008019836,1001.1765127216765,5.613711462608029,1050.3641623288997,261.70739982844043,1273.6397448378561,168.3628545528208,1358.234770625572,34.06082906685876,383087.0163854353,332224.4666217138,301370.16392422176,478356.3081260655,489171.0663241209,665581.1170692808,356859.07730076485,925372.4894872555,801041.8368497044,815237.497601824,780912.1197669854,899571.7428196297,683662.4446863729,262723.76134092436,831301.2550361115,957791.8888987519,0,0,1,0,902,1307,517871.52205656015,211952.53782781065,1255.8162441652469,947.4521259880509,181.6187226512097,418.02230834898523,465.10887999928144,1,0,0,0,1,1,1,0,7.4725780945642555,73.91741028013926,931.0728479955296,231.3183710283579,1262,324869.1240168771,496498.2468760216,311075.2743503199,797705.2589592341,452687.03608075314,951863.593512957,413,710013.3793169424,648,73568.85567578186,2730.147908241276,14538.447694172208,390,953,19527.59327908471,386614.8122630913,12634.60163664476,972270.0382777401,153827.73506083203,998611.1857084846,773389.026017702,809142.94628195,BENIGN
14606,52900,6,253,59972.03634723352,1524.041023865638,887.3878263200999,1376.1169991086927,1487.4828653772927,440.3619855029039,1337.4334725080203,849.5438565925424,1470.7183216184992,193.71048656994972,520092.906976269,205889.65160820406,900505.3421857081,218244.3438710666,464997.3351635488,386845.9106667951,235675.53263790574,306372.8612223029,17633.155596710636,122212.1854707916,554012.3545292553,480522.01783708704,542690.5201242404,965012.7767452577,906294.8838391673,617836.7352385112,0,0,0,0,292,327,893995.0170841839,70331.46296117909,183.23732210652994,61.08760527305296,147.31904760885178,211.88675978378464,466.4168478297312,1,1,1,1,1,0,0,0,4.252626817673479,578.5904558657389,591.4694652254418,592.2631171158034,163,69450.49426461846,520987.4409309493,247646.03813936227,615725.7246088719,242903.4672770185,256737.1709934616,430,419578.10330352717,810,424799.70110807364,37502.42665630687,35467.40258868113,32,827,465565.4234681291,339372.51353455253,74649.93898699024,34798.16283011994,347065.017630941,589389.6569058999,715493.1250497128,72919.1043537608,MALICIOUS
36882,23341,499,973,58588.976227678795,59973.694500376776,307.5824502165601,4.635671595533242,891.5161097424241,319.92482739648756,911.0158151923032,1496.746256288438,547.75930124186,478.5847432514324,541195.3274198148,87790.74503354111,747264.5775446713,571485.0968287329,814947.4072474918,586039.8236129407,171674.73111275057,47320.87658259854,129585.54649712317,146992.35643199636,37416.46605263704,611321.5750726978,973742.119274225,580514.7621090895,480669.4206266522,139234.81448981047,0,0,0,0,486,466,201108.39915889333,996758.3353099742,1382.3444187834486,1193.3224098668957,595.1500754063508,247.19391951155373,174.14211689868276,0,0,1,1,1,0,0,0,8.681685965762412,1317.8747217171936,685.7198450893801,1254.1023417392714,1304,793985.789638601,469665.0165067622,150629.89949947203,673044.1287357417,132472.7287081331,630811.3987781773,638,39556.21105301566,175,261378.04639094163,4934.000642502012,10485.25958127632,683,402,758339.1203347038,814791.0519926324,79482.76036295122,820984.2973957418,670131.5369143554,134948.3727135049,254165.2940757192,111390.45681189442,MALICIOUS
24982,2045,459,25,7944.429692326537,28686.47429673938,1152.9119579644534,1368.811410356223,769.3305932339447,463.5885901349832,615.1117487321104,397.5325287301235,731.0706302760603,96.80162751502964,733833.9452504583,267889.3527418448,908936.2812564822,762142.9597837745,549220.659712728,847631.5006161955,983771.0477411428,34522.4996310185,583486.53441073,955722.8753185372,117708.885188206,634836.1300179182,940393.4379957262,538992.3973283141,944397.5740843947,757928.5707215227,1,0,0,1,333,1228,220938.10369919354,334689.9053121352,777.3891077020063,1325.8676390910723,386.2764823806438,72.69439275040995,224.68028656095518,0,1,0,0,0,1,0,1,6.236818817992252,3.9094509376428888,298.38384842271665,503.5983159070762,1142,257285.47846678153,10909.984777117465,105997.71660592905,241492.3659984072,961813.3160326605,222900.45312413963,445,579447.3292271834,796,786281.0940909098,19434.185468461597,15799.961522106936,400,1209,172419.2420384184,845734.518761943,246190.54438330556,606072.667999699,106639.93671320149,523373.7439572227,64126.66558362201,368645.7424313809,BENIGN
38840,448,110,521,679.2506427295066,30679.56858866394,1304.514783208454,589.8574319293084,24.492300458575865,317.1822606957814,1111.291665619401,1285.125182423848,394.3165569998289,423.0623630337748,808244.6211926783,814267.8874855418,7097.325919493968,79942.92727680375,125486.43707648377,928681.0052429999,213357.49071003142,299374.07790539716,1799.1028097507078,226269.36291079602,771074.4202493741,256208.45526381675,239570.4066765,810598.145812432,554343.4843306529,614751.9588217479,1,0,1,1,399,1024,746144.6227891061,90335.73789393734,455.1112149846063,1099.921263893635,708.570786016131,395.1263100618878,441.18108254896475,1,1,0,1,1,1,0,0,6.890219299506171,1270.7924150377728,299.45470945721803,1342.800896780449,521,319670.7386982538,673629.9306754814,518433.98067134386,247910.6669478346,68793.25680568571,783885.7786148125,330,823710.9677557407,810,644132.0257200935,31758.833173938077,33306.61496869815,0,233,429228.1710884247,265186.95666034706,149748.80776971078,929040.9016967068,16692.479829840344,535625.2348923942,281713.97024121915,991525.5318047063,BENIGN
2895,93128,432,958,15508.122745081611,60153.543360105396,972.5017322274873,461.74658930108563,928.303712558369,435.40461715913057,1128.8936189195788,446.21215760889027,105.79937378520864,193.71472058004318,489831.21796516294,322483.89360694384,577506.6034420629,88310.94628323999,968502.8444132674,482064.4597195853,336796.85977794824,995899.7942161118,735403.1324901396,414227.65365569957,102812.39591513347,843672.6731018713,659665.8889734467,229675.70625069088,443028.3203273454,675715.1480937427,1,0,0,0,54,1154,128757.6404810431,534363.6684863712,676.5153278193746,591.545916470807,1287.7566455330941,24.129102865955044,349.29783392856115,1,0,0,0,0,0,1,0,1.3890333122314846,64.79126704237764,1052.9597233600193,1369.74343149862,241,922994.2989826996,195457.19708930753,190103.24847599346,347303.29445826967,281913.97859988664,411782.7073220811,487,985030.8942369025,532,945667.5878065443,12724.518088909128,5245.280881403709,718,223,995498.1205661091,620416.4467873366,166788.67793539632,751239.7311331506,492417.6250631781,456402.74707849324,337534.3987893571,255045.64995264634,BENIGN
56133,98021,623,154,49604.58278237028,17989.10001615891,1224.6141820617727,566.754446628453,1167.9279422340476,208.74759288609718,714.9914557090652,1039.7371688893422,421.4260894318486,447.92251145345034,661193.5750451378,223009.45166914386,999171.2333395523,783680.3742783356,439043.1466216165,541211.659390864,349915.9530078931,3972.138235960321,137520.28162887288,730753.8427790125,61001.952304229555,730274.9282493773,373430.40100863134,335815.47418453416,906239.5207169987,451351.8003625179,1,0,0,1,1458,481,760328.9320254166,506025.57871232415,845.1535793978744,552.303763876409,1469.0651462508824,73.65082489092784,55.61411220614498,1,0,1,1,0,1,1,0,5.800278678413655,209.84185693926665,674.3302098177028,580.1288069509902,655,495068.08468189224,96458.47565738652,410199.3882661451,331829.7231750683,528003.358713622,777297.3590936735,142,69131.70416178193,924,786411.5823496485,57982.61707333498,22643.858782963827,396,1469,296720.498375842,36410.42856311516,971873.8788515679,905593.4061291033,834665.6310840007,452947.72872692626,346153.1063887955,891230.690021348,BENIGN
